Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
1402,30959,39889,351.475,1.6072,1.5641849500713267,14020000
1403,32051,39882,351.787,2.1542,1.5646054882394869,14030000
1404,54054,39889,351.972,1.4619,1.5645323361823362,14040000
1405,29069,39878,352.316,2.5655,1.565244768683274,14050000
1406,45662,39882,352.535,1.5433,1.565229160739687,14060000
1407,52083,39889,352.727,0.8992,1.5647557924662403,14070000
1408,57471,39897,352.901,2.5673,1.5654678267045454,14080000
1409,54945,39905,353.083,0.4464,1.5646735982966642,14090000
1410,32362,39898,353.393,1.3706,1.5645359574468085,14100000
1411,55248,39906,353.574,0.6806,1.5639094968107725,14110000
1412,37593,39905,353.84,2.6354,1.564668342776204,14120000
1413,47846,39909,354.049,2.9987,1.5656832271762209,14130000
1414,22883,39888,354.486,1.6059,1.5657116690240453,14140000
1415,95238,39905,354.591,1.4273,1.565613851590106,14150000
1416,52631,39911,354.781,1.7869,1.5657701271186442,14160000
1417,51546,39918,354.975,2.066,1.566123147494707,14170000
1418,31446,39910,355.293,1.4584,1.5660471791255288,14180000
1419,92592,39926,355.401,3.1665,1.5671750528541226,14190000
1420,38759,39925,355.659,1.8734,1.567390704225352,14200000
1421,75187,39939,355.792,1.7178,1.567496551724138,14210000
1422,78740,39952,355.919,3.2684,1.5686926863572432,14220000
1423,66666,39964,356.069,3.2289,1.569859381588194,14230000
1424,39682,39963,356.321,1.4834,1.569798665730337,14240000
1425,106382,39981,356.416,2.1664,1.5702173333333334,14250000
1426,18518,39948,356.956,1.3915,1.5700920056100982,14260000
1427,40983,39949,357.201,0.7722,1.569532866152768,14270000
1428,46511,39953,357.416,1.6655,1.5696000700280113,14280000
1429,86956,39968,357.531,1.735,1.5697158152554234,14290000
1430,29761,39958,357.867,2.257,1.5701964335664336,14300000
1431,31948,39951,358.18,0.8077,1.5696635918937805,14310000
1432,54644,39959,358.363,1.0131,1.5692749301675977,14320000
1433,38461,39958,358.623,1.9148,1.569516050244243,14330000
1434,68965,39970,358.768,4.1491,1.5713149232914922,14340000
1435,25000,39953,359.168,0.7059,1.5707118466898955,14350000
1436,44444,39956,359.393,0.7817,1.5701623955431754,14360000
1437,48076,39960,359.601,1.6589,1.5702241475295755,14370000
1438,35211,39957,359.885,1.3008,1.5700367872044507,14380000
1439,62893,39967,360.044,0.844,1.5695322446143154,14390000
1440,107526,39984,360.137,2.9781,1.5705104166666666,14400000
1441,46296,39988,360.353,2.8585,1.5714042331714086,14410000
1442,65789,39999,360.505,1.257,1.5711861997226075,14420000
1443,49504,40004,360.707,0.6801,1.5705686763686764,14430000
1444,97087,40021,360.81,1.3763,1.5704341412742382,14440000
1445,29498,40011,361.149,1.082,1.570096124567474,14450000
1446,48076,40015,361.357,1.1577,1.5698109266943292,14460000
1447,24330,39998,361.768,1.1957,1.569552384243262,14470000
1448,42372,39999,362.004,1.2062,1.569301450276243,14480000
1449,23696,39980,362.426,2.3033,1.569808005521049,14490000
1450,111111,39998,362.516,0.7033,1.5692104137931036,14500000
1451,67114,40009,362.665,2.2759,1.569697450034459,14510000
1452,39370,40008,362.919,1.4042,1.5695834710743801,14520000
1453,58139,40017,363.091,1.1266,1.5692785960082587,14530000
1454,94339,40033,363.197,0.5929,1.568607083906465,14540000
1455,27932,40021,363.555,1.3169,1.568434089347079,14550000
1456,33333,40015,363.855,1.6703,1.5685040521978022,14560000
1457,28818,40005,364.202,0.8063,1.5679809196980097,14570000
1458,46082,40008,364.42,2.028,1.5682964334705076,14580000
1459,111111,40026,364.51,1.3335,1.5681355037697053,14590000
1460,70921,40038,364.651,0.5943,1.567468493150685,14600000
1461,42918,40040,364.884,1.5097,1.567428952772074,14610000
1462,95238,40056,364.989,1.231,1.5671988372093024,14620000
1463,35842,40052,365.268,2.3117,1.5677077238550923,14630000
1464,22172,40030,365.719,1.0546,1.5673572404371585,14640000
1465,68493,40042,365.865,0.4653,1.5666049829351536,14650000
1466,48076,40046,366.073,1.4086,1.5664972032742155,14660000
1467,87719,40061,366.187,1.0796,1.56616530334015,14670000
1468,45871,40064,366.405,0.6985,1.565574250681199,14680000
1469,65789,40075,366.557,1.0838,1.5652462899931927,14690000
1470,29761,40066,366.893,0.9919,1.5648562585034014,14700000
1471,138888,40085,366.965,0.954,1.564440992522094,14710000
1472,28490,40074,367.316,1.6332,1.5644877038043479,14720000
1473,32573,40068,367.623,1.1925,1.5642351663272234,14730000
1474,30864,40060,367.947,1.4546,1.5641607869742198,14740000
1475,119047,40078,368.031,2.1371,1.564549220338983,14750000
1476,52083,40084,368.223,1.1682,1.5642806910569105,14760000
1477,45248,40087,368.444,1.0108,1.5639059580230197,14770000
1478,57471,40095,368.618,1.8626,1.564108051420839,14780000
1479,54945,40103,368.8,0.8201,1.5636050033806626,14790000
1480,23752,40084,369.221,2.6736,1.564355,14800000
1481,33444,40079,369.52,0.8635,1.5638817690749494,14810000
1482,28901,40068,369.866,1.4185,1.5637836707152497,14820000
1483,90909,40083,369.976,1.2645,1.5635818610923804,14830000
1484,24630,40066,370.382,1.673,1.5636555929919138,14840000
1485,92592,40082,370.49,1.8267,1.5638327272727273,14850000
1486,49504,40087,370.692,0.9593,1.5634259084791386,14860000
1487,59171,40095,370.861,1.0455,1.5630776059179556,14870000
1488,108695,40112,370.953,2.3949,1.563636626344086,14880000
1489,21929,40090,371.409,1.528,1.5636126930826058,14890000
1490,43668,40092,371.638,1.2642,1.5634117449664429,14900000
1491,56818,40100,371.815,2.2764,1.563889939637827,14910000
1492,38610,40099,372.074,1.1345,1.563602144772118,14920000
1493,54945,40106,372.256,2.1154,1.5639717347622237,14930000
1494,40816,40107,372.502,0.8219,1.563475033467202,14940000
1495,53191,40113,372.69,0.9669,1.5630759866220736,14950000
1496,30769,40105,373.015,0.9963,1.5626971256684492,14960000
1497,111111,40122,373.105,0.7818,1.5621754843019373,14970000
1498,36496,40120,373.379,1.291,1.5619944592790387,14980000
1499,32679,40113,373.685,1.6696,1.5620662441627753,14990000
1500,106382,40130,373.779,1.7455,1.5621885333333334,15000000
1501,62111,40140,373.94,1.6602,1.5622538307794804,15010000
1502,15748,40098,374.576,1.2635,1.5620549267643142,15020000
1503,89285,40113,374.689,1.913,1.5622884231536927,15030000
1504,36363,40110,374.964,1.0603,1.561954654255319,15040000
1505,54945,40117,375.146,0.9998,1.5615811295681064,15050000
1506,46948,40121,375.359,2.0847,1.561928486055777,15060000
1507,21739,40099,375.819,1.1904,1.5616819508958195,15070000
1508,54945,40106,376.001,4.5889,1.5636893899204245,15080000
1509,123456,40124,376.083,3.494,1.5649685884691849,15090000
1510,45045,40127,376.305,1.2016,1.5647279470198676,15100000
1511,97087,40142,376.408,1.795,1.5648803441429517,15110000
1512,44843,40145,376.631,1.4144,1.5647808201058202,15120000
1513,64935,40155,376.786,1.3401,1.5646323198942498,15130000
1514,20833,40130,377.266,1.2035,1.564393791281374,15140000
1515,70422,40142,377.408,0.565,1.5637341254125412,15150000
1516,56497,40149,377.585,0.9286,1.5633151715039577,15160000
1517,87719,40164,377.699,1.1433,1.5630382992748846,15170000
1518,40816,40164,377.945,2.0378,1.5633510540184454,15180000
1519,50761,40170,378.142,1.3827,1.5632321263989466,15190000
1520,31250,40162,378.462,2.0562,1.5635564473684211,15200000
1521,52083,40168,378.654,1.5159,1.5635251150558842,15210000
1522,33222,40163,378.955,2.5688,1.5641856110381078,15220000
1523,40983,40163,379.199,1.204,1.5639491135915955,15230000
1524,107526,40180,379.292,0.6135,1.5633254593175854,15240000
1525,24271,40162,379.704,1.0978,1.5630201967213115,15250000
1526,84033,40176,379.823,0.4922,1.5623184796854521,15260000
1527,125000,40194,379.903,1.2462,1.5621114603798298,15270000
1528,28328,40183,380.256,0.8904,1.5616718586387435,15280000
1529,24038,40165,380.672,1.5596,1.5616705035971223,15290000
1530,30769,40157,380.997,0.8178,1.5611843137254902,15300000
1531,33003,40152,381.3,0.8121,1.5606950359242324,15310000
1532,19569,40124,381.811,1.5196,1.5606682114882506,15320000
1533,29239,40114,382.153,2.3064,1.5611546640574039,15330000
1534,56179,40122,382.331,1.8301,1.5613299869621904,15340000
1535,31645,40115,382.647,0.8433,1.5608622149837132,15350000
1536,31746,40108,382.962,0.8506,1.5603998046875,15360000
1537,66666,40118,383.112,0.6539,1.5598100195185427,15370000
1538,48309,40123,383.32,0.8379,1.5593406371911573,15380000
1539,77519,40135,383.449,1.6318,1.5593877192982457,15390000
1540,30674,40127,383.775,1.3007,1.5592197402597403,15400000
1541,31055,40120,384.097,2.1068,1.5595750811161584,15410000
1542,32154,40113,384.409,1.3772,1.5594568093385215,15420000
1543,32467,40107,384.717,0.8891,1.5590223590408296,15430000
1544,46728,40111,384.931,1.6926,1.5591088730569949,15440000
1545,53475,40117,385.118,1.3918,1.5590005825242719,15450000
1546,47393,40121,385.329,2.5536,1.5596439197930143,15460000
1547,34482,40117,385.619,1.3889,1.559533548804137,15470000
1548,26595,40104,385.995,1.4461,1.5594602713178294,15480000
1549,32467,40098,386.303,1.6537,1.5595211103938025,15490000
1550,33783,40093,386.599,1.2301,1.5593085806451612,15500000
1551,32786,40087,386.904,1.2401,1.5591027724049,15510000
1552,88495,40101,387.017,1.0615,1.5587821520618557,15520000
1553,46728,40105,387.231,0.8174,1.5583047649710238,15530000
1554,29069,40095,387.575,1.0197,1.5579581724581724,15540000
1555,47846,40099,387.784,0.4552,1.557249003215434,15550000
1556,32362,40093,388.093,2.6738,1.5579665809768637,15560000
1557,53763,40100,388.279,0.8732,1.557526782273603,15570000
1558,53191,40106,388.467,2.6303,1.5582153401797176,15580000
1559,32573,40100,388.774,1.1822,1.5579741500962154,15590000
1560,30769,40092,389.099,0.7301,1.5574434615384616,15600000
1561,49019,40097,389.303,0.5798,1.5568171684817425,15610000
1562,35587,40094,389.584,1.1093,1.5565306658130602,15620000
1563,35714,40090,389.864,1.2122,1.5563103646833014,15630000
1564,32051,40084,390.176,1.743,1.5564297314578006,15640000
1565,29069,40074,390.52,0.9726,1.5560566773162938,15650000
1566,94339,40089,390.626,0.6774,1.555495593869732,15660000
1567,43859,40091,390.854,2.2534,1.5559409700063815,15670000
1568,31347,40084,391.173,1.4,1.5558415178571428,15680000
1569,43859,40086,391.401,2.818,1.5566459528362013,15690000
1570,55865,40093,391.58,0.7442,1.5561284713375796,15700000
1571,40983,40094,391.824,1.101,1.5558387651177594,15710000
1572,45045,40097,392.046,2.4771,1.5564248091603052,15720000
1573,32258,40091,392.356,1.7556,1.556551430387794,15730000
1574,46511,40094,392.571,2.0105,1.556839834815756,15740000
1575,104166,40110,392.667,0.7807,1.5563470476190475,15750000
1576,23364,40092,393.095,2.853,1.5571697969543148,15760000
1577,87719,40105,393.209,1.179,1.5569299936588459,15770000
1578,39062,40105,393.465,1.6097,1.5569634347275032,15780000
1579,32786,40099,393.77,2.264,1.5574112096263457,15790000
1580,30120,40091,394.102,1.1403,1.5571472151898733,15800000
1581,46728,40094,394.316,1.6125,1.5571822264389628,15810000
1582,51282,40100,394.511,1.1302,1.5569123261694058,15820000
1583,42016,40101,394.749,1.7512,1.5570350600126341,15830000
1584,33783,40096,395.045,0.7487,1.5565247474747474,15840000
1585,90090,40110,395.156,1.4029,1.5564278233438487,15850000
1586,48543,40115,395.362,1.6545,1.556489659520807,15860000
1587,99009,40130,395.463,2.3678,1.5570008821676118,15870000
1588,37313,40128,395.731,0.6139,1.5564069899244333,15880000
1589,33333,40123,396.031,1.0986,1.5561188797986154,15890000
1590,54054,40129,396.216,0.3854,1.5553825786163522,15900000
1591,38461,40128,396.476,1.9002,1.5555993086109365,15910000
1592,55865,40135,396.655,0.4692,1.5549168969849245,15920000
1593,41493,40136,396.897,1.5791,1.5549320778405524,15930000
1594,29761,40127,397.233,1.5269,1.5549144918444167,15940000
1595,95238,40142,397.338,2.0129,1.5552016300940439,15950000
1596,55248,40149,397.519,1.9579,1.555453947368421,15960000
1597,39370,40148,397.773,1.1107,1.5551754539762055,15970000
1598,24271,40132,398.185,1.2308,1.5549724655819774,15980000
1599,32679,40126,398.491,0.8865,1.5545544090056285,15990000
1600,18656,40097,399.027,1.3039,1.55439775,16000000
1601,23696,40080,399.449,0.7636,1.5539038101186757,16010000
1602,30959,40072,399.772,1.0229,1.5535723470661673,16020000
1603,45871,40076,399.99,1.548,1.5535688708671243,16030000
1604,65359,40085,400.143,0.927,1.5531782418952618,16040000
1605,147058,40103,400.211,1.3053,1.553023800623053,16050000
1606,27322,40092,400.578,1.2342,1.5528252801992528,16060000
1607,48543,40096,400.784,2.3488,1.5533205973864344,16070000
1608,54945,40103,400.966,0.7378,1.552813432835821,16080000
1609,39215,40102,401.221,1.94,1.5530540708514606,16090000
1610,32573,40096,401.528,1.8404,1.553232546583851,16100000
1611,60606,40105,401.693,0.8119,1.5527723774053384,16110000
1612,70921,40116,401.834,1.9936,1.5530458436724566,16120000
1613,37878,40114,402.098,1.1584,1.5528011779293243,16130000
1614,55555,40121,402.278,1.4523,1.5527389095415118,16140000
1615,47393,40125,402.489,1.5442,1.5527336222910217,16150000
1616,34013,40120,402.783,1.5336,1.5527217821782178,16160000
1617,48076,40124,402.991,0.8587,1.5522925788497217,16170000
1618,36764,40122,403.263,3.5515,1.5535281829419036,16180000
1619,99009,40137,403.364,0.7705,1.5530445336627547,16190000
1620,43478,40139,403.594,1.4002,1.5529501851851852,16200000
1621,66666,40149,403.744,1.9168,1.553174645280691,16210000
1622,47846,40153,403.953,1.0187,1.5528451294697905,16220000
1623,61728,40161,404.115,3.6508,1.5541377695625385,16230000
1624,33557,40156,404.413,2.3082,1.5546020935960592,16240000
1625,23923,40140,404.831,1.3184,1.5544567384615384,16250000
1626,30674,40132,405.157,1.5206,1.5544359163591637,16260000
1627,102040,40147,405.255,2.0509,1.5547410571604179,16270000
1628,44642,40149,405.48,1.3364,1.554606941031941,16280000
1629,47619,40153,405.69,3.2362,1.555639226519337,16290000
1630,28248,40143,406.044,1.8657,1.5558294478527608,16300000
1631,19120,40116,406.567,1.0938,1.555546167995095,16310000
1632,40160,40116,406.816,0.93,1.5551628676470588,16320000
1633,47619,40120,407.027,2.3604,1.5556559706062463,16330000
1634,58139,40127,407.199,0.4345,1.554969828641371,16340000
1635,47169,40131,407.411,1.5232,1.5549503975535168,16350000
1636,38910,40130,407.668,1.2236,1.5547478606356968,16360000
1637,76335,40142,407.799,1.3475,1.5546212583995114,16370000
1638,57142,40149,407.974,1.1479,1.5543729548229548,16380000
1639,35842,40146,408.253,1.6663,1.554441244661379,16390000
1640,30395,40138,408.582,1.4237,1.554361524390244,16400000
1641,37593,40137,408.849,0.7279,1.5538578915295551,16410000
1642,42918,40138,409.082,2.0445,1.5541566991473812,16420000
1643,47393,40142,409.293,3.2138,1.5551668289713938,16430000
1644,64102,40151,409.449,0.7956,1.554704805352798,16440000
1645,45662,40154,409.668,0.6637,1.554163161094225,16450000
1646,69444,40164,409.812,0.7698,1.5536866342648845,16460000
1647,51546,40170,410.006,0.9278,1.5533066180935033,16470000
1648,67114,40179,410.155,1.0949,1.553028458737864,16480000
1649,62893,40188,410.314,1.357,1.5529095815645846,16490000
1650,52356,40194,410.505,2.7939,1.553661696969697,16500000
1651,60240,40202,410.671,1.7046,1.5537531193216232,16510000
1652,36231,40199,410.947,1.2286,1.5535562953995157,16520000
1653,90090,40213,411.058,0.5533,1.5529511796733213,16530000
1654,45248,40216,411.279,1.8671,1.5531411124546555,16540000
1655,90090,40229,411.39,2.0067,1.553415166163142,16550000
1656,74626,40240,411.524,1.9166,1.5536344806763285,16560000
1657,52910,40246,411.713,0.958,1.5532750150875076,16570000
1658,30487,40238,412.041,0.599,1.552699457177322,16580000
1659,33444,40233,412.34,0.9834,1.5523562989752864,16590000
1660,38610,40232,412.599,1.198,1.5521428313253012,16600000
1661,36764,40230,412.872,1.5901,1.5521656833232993,16610000
1662,68027,40240,413.019,0.7237,1.5516672081829121,16620000
1663,42735,40241,413.253,1.411,1.5515826217678894,16630000
1664,30211,40233,413.584,1.6734,1.5516558293269231,16640000
1665,19417,40207,414.099,1.0693,1.5513661261261262,16650000
1666,43668,40209,414.328,1.0665,1.5510750900360144,16660000
1667,111111,40225,414.418,1.663,1.5511422315536894,16670000
1668,37453,40223,414.685,0.7558,1.5506654076738609,16680000
1669,31055,40216,415.007,0.8235,1.550229718394248,16690000
1670,53191,40222,415.195,2.1517,1.550589880239521,16700000
1671,63694,40230,415.352,1.2315,1.5503989228007182,16710000
1672,43478,40232,415.582,1.3139,1.550257476076555,16720000
1673,63694,40241,415.739,0.7333,1.54976915720263,16730000
1674,41322,40242,415.981,1.7792,1.549906212664277,16740000
1675,31446,40235,416.299,1.1197,1.5496493731343284,16750000
1676,25188,40221,416.696,1.5137,1.5496279236276849,16760000
1677,80645,40233,416.82,2.5893,1.5502478831246274,16770000
1678,46296,40236,417.036,1.517,1.5502280691299166,16780000
1679,20533,40213,417.523,1.3951,1.5501356759976177,16790000
1680,90090,40226,417.634,0.6978,1.5496283333333334,16800000
1681,29761,40218,417.97,1.2921,1.5494751338488995,16810000
1682,47619,40221,418.18,0.9093,1.5490945303210464,16820000
1683,28409,40211,418.532,1.3133,1.5489544266191324,16830000
1684,48309,40215,418.739,1.2259,1.5487625890736343,16840000
1685,45871,40218,418.957,1.3185,1.5486259347181008,16850000
1686,100000,40233,419.057,4.401,1.550317734282325,16860000
1687,29325,40224,419.398,1.1196,1.5500624184943688,16870000
1688,31446,40217,419.717,0.8297,1.549635663507109,16880000
1689,33444,40212,420.016,0.7496,1.5491619893428064,16890000
1690,29673,40204,420.354,1.8115,1.5493172189349111,16900000
1691,65789,40213,420.506,3.4436,1.5504374334713187,16910000
1692,40983,40213,420.75,0.7254,1.5499498226950355,16920000
1693,24509,40198,421.158,1.2973,1.5498005906674541,16930000
1694,45662,40201,421.377,1.7747,1.5499333530106258,16940000
1695,45045,40204,421.599,1.0363,1.549630324483776,16950000
1696,75757,40215,421.732,1.9944,1.549892570754717,16960000
1697,45045,40217,421.954,2.473,1.5504365350618738,16970000
1698,25380,40203,422.348,1.1239,1.550185335689046,16980000
1699,67567,40213,422.496,1.3417,1.5500626250735727,16990000
1700,49019,40217,422.7,1.5454,1.5500598823529412,17000000
1701,42372,40218,422.938,1.7978,1.5502055261610816,17010000
1702,34482,40214,423.228,1.8214,1.550364864864865,17020000
1703,44052,40216,423.455,2.0258,1.550644039929536,17030000
1704,34129,40212,423.748,0.8388,1.5502262910798121,17040000
1705,70422,40222,423.891,2.1391,1.5505716715542521,17050000
1706,24154,40206,424.305,2.0557,1.5508677608440797,17060000
1707,42553,40208,424.54,2.3879,1.551358113649678,17070000
1708,25125,40194,424.938,1.5079,1.5513326697892271,17080000
1709,42372,40195,425.174,0.82,1.5509047396138091,17090000
1710,106382,40209,425.268,2.1923,1.5512798245614035,17100000
1711,58823,40217,425.438,0.6614,1.5507597311513734,17110000
1712,49261,40221,425.641,2.1597,1.5511154205607476,17120000
1713,32679,40216,425.947,1.8342,1.5512806771745475,17130000
1714,71942,40226,426.087,2.7663,1.5519895565927655,17140000
1715,23866,40210,426.506,1.486,1.551951078717201,17150000
1716,86956,40223,426.621,1.387,1.5518549533799533,17160000
1717,65789,40232,426.774,0.8544,1.551448747815958,17170000
1718,34843,40228,427.061,1.3747,1.5513458672875438,17180000
1719,49261,40232,427.264,1.1089,1.5510884816753927,17190000
1720,47619,40236,427.474,1.4481,1.5510286046511628,17200000
1721,82644,40248,427.595,0.9348,1.550670540383498,17210000
1722,94339,40261,427.701,2.5081,1.5512265389082462,17220000
1723,20202,40238,428.196,1.492,1.551192164828787,17230000
1724,45454,40241,428.416,0.6393,1.5506632250580046,17240000
1725,22727,40223,428.856,2.0749,1.5509671304347825,17250000
1726,31746,40217,429.171,1.1473,1.55073325608343,17260000
1727,119047,40232,429.256,1.711,1.5508260567458019,17270000
1728,85470,40244,429.373,2.2993,1.5512592013888888,17280000
1729,50000,40249,429.573,3.0548,1.5521288027761713,17290000
1730,31746,40243,429.888,0.863,1.5517304624277457,17300000
1731,39215,40242,430.143,1.5584,1.5517343154246102,17310000
1732,46511,40245,430.358,1.0599,1.5514503464203233,17320000
1733,131578,40261,430.434,2.7446,1.552138834391229,17330000
1734,16366,40227,431.045,1.8293,1.5522986735870818,17340000
1735,39525,40227,431.298,0.9975,1.5519789048991355,17350000
1736,42553,40228,431.533,1.9735,1.5522217165898617,17360000
1737,44052,40230,431.76,1.2152,1.552027691421992,17370000
1738,45454,40233,431.98,0.5825,1.5514698504027618,17380000
1739,24509,40218,432.388,1.3018,1.5513262794709604,17390000
1740,35335,40215,432.671,0.675,1.550822643678161,17400000
1741,50505,40220,432.869,1.6965,1.5509063182079266,17410000
1742,25000,40205,433.269,1.1393,1.5506700344431688,17420000
1743,46728,40209,433.483,1.2421,1.5504930005737234,17430000
1744,102040,40223,433.581,3.2845,1.5514872706422018,17440000
1745,72992,40233,433.718,1.5917,1.5515103151862464,17450000
1746,54347,40239,433.902,1.888,1.5517030355097365,17460000
1747,35211,40236,434.187,1.3342,1.5515785346307958,17470000
1748,30211,40228,434.518,1.1061,1.5513236842105262,17480000
1749,47846,40232,434.728,0.927,1.5509667238421956,17490000
1750,24096,40216,435.143,1.7586,1.5510853714285715,17500000
1751,30769,40209,435.468,0.7576,1.5506322101656196,17510000
1752,93457,40222,435.575,3.634,1.5518213470319635,17520000
1753,62500,40230,435.735,2.0176,1.5520870507701083,17530000
1754,84745,40242,435.853,0.8614,1.5516932725199544,17540000
1755,48309,40246,436.06,1.3926,1.551602621082621,17550000
1756,106382,40261,436.154,1.1834,1.5513929384965832,17560000
1757,66666,40270,436.304,1.9334,1.551610358565737,17570000
1758,104166,40284,436.4,2.4829,1.5521401023890784,17580000
1759,45045,40286,436.622,0.8293,1.5517291642978965,17590000
1760,92592,40299,436.73,1.9732,1.5519686363636365,17600000
1761,40816,40299,436.975,1.202,1.551769903463941,17610000
1762,47619,40303,437.185,0.4246,1.5511301929625425,17620000
1763,19607,40279,437.695,1.1055,1.5508774248440158,17630000
1764,42553,40280,437.93,1.5324,1.5508669501133787,17640000
1765,50000,40284,438.13,0.6067,1.5503320113314447,17650000
1766,90090,40297,438.241,1.2693,1.5501728765571914,17660000
1767,30030,40289,438.574,0.7814,1.549737804187889,17670000
1768,63694,40297,438.732,2.7345,1.5504079185520363,17680000
1769,40322,40297,438.98,1.4209,1.5503347088750707,17690000
1770,92592,40310,439.088,1.7365,1.5504398870056497,17700000
1771,45454,40313,439.308,3.4542,1.5515148503670242,17710000
1772,46511,40315,439.528,1.6104,1.5515480812641083,17720000
1773,86206,40328,439.644,1.3952,1.5514598984771573,17730000
1774,43290,40329,439.875,2.8739,1.5522053551296504,17740000
1775,57471,40336,440.049,1.5225,1.55218861971831,17750000
1776,51020,40341,440.245,1.0633,1.5519133445945945,17760000
1777,60240,40348,440.411,0.612,1.5513844119302194,17770000
1778,24509,40334,440.819,0.8008,1.550962260967379,17780000
1779,45454,40336,441.039,1.5212,1.550945531197302,17790000
1780,108695,40350,441.131,1.972,1.5511820786516854,17800000
1781,72992,40360,441.268,0.7254,1.5507184166198764,17810000
1782,54347,40366,441.452,1.7169,1.550811672278339,17820000
1783,28653,40357,441.801,1.7021,1.5508965227145262,17830000
1784,44444,40359,442.026,2.2652,1.5512969170403588,17840000
1785,112359,40374,442.115,3.3949,1.5523297478991596,17850000
1786,26809,40362,442.488,0.954,1.5519947368421052,17860000
1787,32679,40357,442.794,1.534,1.5519846670397315,17870000
1788,48780,40361,442.999,1.007,1.551679865771812,17880000
1789,46082,40364,443.216,0.8022,1.5512609278926774,17890000
1790,31948,40358,443.529,1.143,1.5510328491620111,17900000
1791,26666,40346,443.904,0.7201,1.5505689000558347,17910000
1792,43668,40348,444.133,1.7066,1.5506559709821428,17920000
1793,48309,40351,444.34,2.3386,1.5510954266592303,17930000
1794,104166,40365,444.436,0.7563,1.5506523968784838,17940000
1795,86956,40377,444.551,0.6059,1.5501260724233983,17950000
1796,41152,40378,444.794,0.9586,1.549796714922049,17960000
1797,32154,40372,445.105,1.6876,1.5498734001112966,17970000
1798,44247,40374,445.331,1.8565,1.550043937708565,17980000
1799,42194,40375,445.568,1.439,1.549982212340189,17990000
1800,56497,40381,445.745,1.6065,1.5500136111111111,18000000
1801,116279,40396,445.831,1.0003,1.549708384230983,18010000
1802,68027,40405,445.978,2.4145,1.5501882907880133,18020000
1803,44247,40407,446.204,0.8827,1.5498180809761508,18030000
1804,51020,40412,446.4,0.9561,1.5494889689578715,18040000
1805,56179,40418,446.578,1.6712,1.5495563988919667,18050000
1806,52910,40423,446.767,1.0459,1.549277519379845,18060000
1807,29239,40415,447.109,0.963,1.5489530713890427,18070000
1808,48309,40418,447.316,0.5587,1.5484053650442478,18080000
1809,42016,40419,447.554,0.9559,1.5480778330569376,18090000
1810,47169,40422,447.766,0.9233,1.5477326519337016,18100000
1811,84033,40434,447.885,0.8401,1.5473419105466593,18110000
1812,104166,40448,447.981,1.4537,1.5472902317880795,18120000
1813,40322,40448,448.229,2.7603,1.5479592939878655,18130000
1814,32786,40442,448.534,3.1657,1.5488511025358325,18140000
1815,44247,40444,448.76,2.4407,1.549342479338843,18150000
1816,76923,40455,448.89,0.7056,1.5488778634361233,18160000
1817,45871,40457,449.108,1.6093,1.5489111172261971,18170000
1818,42016,40458,449.346,2.3537,1.549353795379538,18180000
1819,25316,40445,449.741,0.9314,1.5490140736668498,18190000
1820,73529,40455,449.877,2.8557,1.549732032967033,18200000
1821,57142,40461,450.053,1.4479,1.5496761120263591,18210000
1822,84033,40473,450.172,1.2617,1.5495180570801317,18220000
1823,68965,40482,450.317,2.3119,1.5499362589138783,18230000
1824,47169,40485,450.529,1.3891,1.5498480811403508,18240000
1825,60240,40493,450.695,1.3599,1.549744,18250000
1826,59171,40500,450.864,3.1849,1.5506394852135816,18260000
1827,24213,40485,451.277,0.6876,1.5501671045429666,18270000
1828,50251,40489,451.476,1.8264,1.550318216630197,18280000
1829,38461,40488,451.737,0.7961,1.5499058501913614,18290000
1830,56818,40494,451.914,1.0657,1.549641256830601,18300000
1831,46728,40497,452.128,1.9307,1.5498493719279083,18310000
1832,35211,40494,452.412,1.5749,1.5498630458515283,18320000
1833,33222,40489,452.713,1.691,1.549940043644299,18330000
1834,30487,40481,453.041,1.208,1.5497535986913848,18340000
1835,50761,40486,453.238,1.1737,1.5495486648501362,18350000
1836,42372,40487,453.474,1.0645,1.549284477124183,18360000
1837,37037,40485,453.744,0.8189,1.5488868807838867,18370000
1838,23923,40470,454.162,1.598,1.5489136017410228,18380000
1839,24570,40455,454.569,1.9553,1.5491345840130506,18390000
1840,45045,40458,454.791,1.3494,1.5490260326086958,18400000
1841,44444,40460,455.016,0.5599,1.5484887561108094,18410000
1842,30211,40452,455.347,2.1578,1.5488195439739414,18420000
1843,92592,40465,455.455,1.0792,1.5485647314161692,18430000
1844,62500,40472,455.615,2.7448,1.5492134490238612,18440000
1845,63291,40480,455.773,1.1346,1.5489887262872628,18450000
1846,94339,40493,455.879,1.8402,1.5491464788732394,18460000
1847,35714,40490,456.159,1.2226,1.5489696805630753,18470000
1848,50251,40494,456.359,0.481,1.5483917748917748,18480000
1849,54644,40500,456.542,3.1806,1.5492745267712278,18490000
1850,61349,40507,456.705,1.009,1.5489824864864865,18500000
1851,90090,40519,456.816,2.05,1.5492531604538087,18510000
1852,68493,40528,456.963,0.4606,1.5486653347732182,18520000
1853,54945,40534,457.146,1.6477,1.5487187803561793,18530000
1854,112359,40548,457.235,4.1485,1.5501210355987054,18540000
1855,40816,40548,457.48,0.8133,1.5497238274932614,18550000
