Id, Throughput in this window (events/second), Entire throughput for the run (events/second), Total elapsed time(s), Average latency per event (ms), Entire Average latency per event (ms), Total number of events received (non-atomic)
2311,44444,41767,553.305,1.6855,1.4468399394201645,23110000
2312,208333,41781,553.353,1.501,1.4468633650519032,23120000
2313,44843,41782,553.576,2.1077,1.4471490704712495,23130000
2314,60606,41788,553.741,0.6607,1.4468092048401038,23140000
2315,51282,41791,553.936,1.3086,1.4467495032397408,23150000
2316,29940,41784,554.27,1.3869,1.4467236614853196,23160000
2317,42553,41785,554.505,0.5906,1.4463541648683642,23170000
2318,46948,41786,554.718,2.1908,1.4466753235547887,23180000
2319,46948,41788,554.931,0.5941,1.4463076757222941,23190000
2320,40160,41788,555.18,0.9642,1.446099870689655,23200000
2321,100000,41798,555.28,2.6734,1.4466286514433433,23210000
2322,63694,41804,555.437,0.8949,1.4463910422049957,23220000
2323,64935,41811,555.591,1.8976,1.4465852776582007,23230000
2324,104166,41822,555.687,1.9496,1.4468017211703958,23240000
2325,97087,41832,555.79,1.5959,1.4468658494623656,23250000
2326,37037,41830,556.06,1.143,1.4467352106620808,23260000
2327,135135,41842,556.134,0.603,1.446372625698324,23270000
2328,84745,41851,556.252,0.6926,1.4460488402061855,23280000
2329,43859,41852,556.48,2.0375,1.446302790897381,23290000
2330,96153,41862,556.584,1.8749,1.446486738197425,23300000
2331,50000,41865,556.784,1.1543,1.4463613899613899,23310000
2332,54945,41869,556.966,1.3083,1.4463021869639794,23320000
2333,79365,41878,557.092,0.6176,1.4459469781397343,23330000
2334,35335,41874,557.375,1.3216,1.445893701799486,23340000
2335,52356,41878,557.566,0.8596,1.4456426124197002,23350000
2336,102040,41889,557.664,0.9196,1.4454174229452055,23360000
2337,40322,41888,557.912,1.4755,1.4454302952503209,23370000
2338,49751,41891,558.113,1.4862,1.4454477331052182,23380000
2339,45662,41892,558.333,1.0431,1.4452757161179992,23390000
2340,45871,41894,558.551,0.643,1.4449328632478633,23400000
2341,31347,41888,558.87,0.7409,1.4446321230243486,23410000
2342,51546,41891,559.064,1.4649,1.444640777113578,23420000
2343,41666,41891,559.304,1.398,1.4446208706786172,23430000
2344,62111,41897,559.465,1.1448,1.4444929607508532,23440000
2345,31250,41891,559.785,1.3499,1.4444526226012793,23450000
2346,25062,41879,560.184,0.9317,1.4442340579710145,23460000
2347,90090,41888,560.296,0.7041,1.443918704729442,23470000
2348,52356,41892,560.487,1.04,1.4437466780238501,23480000
2349,68027,41898,560.634,0.8769,1.4435053639846744,23490000
2350,45662,41900,560.853,0.5552,1.4431273617021276,23500000
2351,37453,41898,561.12,3.4519,1.443981794980859,23510000
2352,49504,41901,561.322,1.1785,1.4438689200680273,23520000
2353,53475,41904,561.509,2.266,1.444218317042074,23530000
2354,68965,41911,561.654,1.6425,1.4443025488530161,23540000
2355,43859,41912,561.882,1.165,1.444183949044586,23550000
2356,29154,41904,562.225,1.888,1.4443723259762309,23560000
2357,57803,41909,562.398,1.6712,1.444468561731014,23570000
2358,40322,41909,562.646,0.8764,1.4442276505513147,23580000
2359,24038,41895,563.062,0.9236,1.4440069520983467,23590000
2360,39840,41895,563.313,1.2405,1.443920720338983,23600000
2361,33112,41890,563.615,2.0225,1.4441657772130454,23610000
2362,48309,41892,563.822,1.1858,1.4440563928873835,23620000
2363,32154,41887,564.134,2.5858,1.4445395683453237,23630000
2364,47846,41889,564.343,1.7499,1.444668739424704,23640000
2365,35971,41886,564.621,1.2789,1.444598646934461,23650000
2366,53191,41890,564.809,0.9246,1.4443788672865596,23660000
2367,104166,41900,564.906,0.6591,1.4440471060414026,23670000
2368,35714,41897,565.186,1.336,1.4440014780405406,23680000
2369,96153,41907,565.29,0.7883,1.4437246939636978,23690000
2370,101010,41918,565.389,0.6313,1.443381898734177,23700000
2371,62111,41923,565.55,1.5179,1.443413327709827,23710000
2372,44642,41924,565.774,1.2895,1.4433484401349073,23720000
2373,76335,41932,565.905,2.9795,1.4439957859249895,23730000
2374,24038,41919,566.321,1.7165,1.4441105728727885,23740000
2375,40485,41919,566.568,1.4677,1.4441205052631578,23750000
2376,95238,41928,566.673,0.7538,1.4438299663299663,23760000
2377,49504,41931,566.875,2.3553,1.4442134202776609,23770000
2378,86206,41940,566.991,0.9047,1.443986543313709,23780000
2379,36630,41938,567.264,1.0558,1.4438233711643547,23790000
2380,50251,41941,567.463,0.4428,1.4434027731092438,23800000
2381,50505,41944,567.661,0.9906,1.443212599748005,23810000
2382,67567,41950,567.81,3.659,1.4441428211586902,23820000
2383,59523,41955,567.978,0.7489,1.4438510700797313,23830000
2384,60606,41961,568.143,1.439,1.4438490352348994,23840000
2385,50761,41964,568.34,0.9979,1.4436620545073375,23850000
2386,69444,41971,568.484,0.8753,1.44342384744342,23860000
2387,51282,41974,568.679,0.8901,1.4431920402178466,23870000
2388,55555,41978,568.859,1.1898,1.4430859296482412,23880000
2389,43859,41979,569.087,0.5994,1.4427327752197572,23890000
2390,34364,41975,569.378,0.9874,1.4425422594142259,23900000
2391,32154,41970,569.689,1.2065,1.4424435382685068,23910000
2392,55555,41974,569.869,0.9847,1.4422521739130434,23920000
2393,25641,41963,570.259,1.9125,1.442448683660677,23930000
2394,23640,41949,570.682,2.0894,1.4427189223057644,23940000
2395,33222,41945,570.983,1.2358,1.4426325260960333,23950000
2396,93457,41954,571.09,1.7402,1.4427567195325544,23960000
2397,46082,41956,571.307,0.6188,1.4424129745515228,23970000
2398,98039,41966,571.409,0.7366,1.4421186405337783,23980000
2399,74074,41974,571.544,1.8502,1.442288745310546,23990000
2400,42372,41974,571.78,1.0192,1.4421124583333333,24000000
2401,58823,41979,571.95,0.4025,1.4416794668887962,24010000
2402,46082,41980,572.167,1.5138,1.4417094920899252,24020000
2403,36764,41978,572.439,1.5737,1.4417644194756554,24030000
2404,40650,41977,572.685,1.0965,1.4416207986688852,24040000
2405,24449,41965,573.094,1.0593,1.4414618295218296,24050000
2406,33003,41960,573.397,1.5713,1.4415157938487115,24060000
2407,26954,41950,573.769,0.9149,1.4412970087245534,24070000
2408,52910,41954,573.958,1.5743,1.441352242524917,24080000
2409,48076,41956,574.166,1.2788,1.4412847654628476,24090000
2410,22727,41941,574.606,1.5914,1.4413470539419087,24100000
2411,48780,41944,574.811,0.4724,1.4409451679800913,24110000
2412,45662,41945,575.03,0.9409,1.4407378524046435,24120000
2413,50761,41948,575.227,1.0482,1.4405751761292995,24130000
2414,85470,41957,575.344,0.9229,1.4403607290803646,24140000
2415,28328,41949,575.697,1.11,1.440223933747412,24150000
2416,48780,41951,575.902,2.3186,1.4405875,24160000
2417,101010,41961,576.001,1.5414,1.4406292097641704,24170000
2418,30674,41955,576.327,1.0205,1.440455459057072,24180000
2419,81300,41963,576.45,2.9656,1.4410859446052087,24190000
2420,38167,41962,576.712,2.1771,1.4413900826446282,24200000
2421,31545,41956,577.029,1.397,1.4413717472118959,24210000
2422,31545,41950,577.346,1.369,1.4413418662262594,24220000
2423,52083,41953,577.538,1.4558,1.4413478332645482,24230000
2424,53763,41957,577.724,0.9524,1.4411461221122113,24240000
2425,36630,41955,577.997,1.671,1.441240907216495,24250000
2426,51020,41958,578.193,1.5245,1.4412752267106348,24260000
2427,69444,41965,578.337,1.2502,1.4411964977338279,24270000
2428,62500,41970,578.497,1.3405,1.4411550247116969,24280000
2429,29498,41963,578.836,1.7286,1.441273363524084,24290000
2430,58823,41968,579.006,1.6332,1.4413523456790123,24300000
2431,42372,41968,579.242,0.5952,1.4410042780748664,24310000
2432,26737,41958,579.616,1.1114,1.44086875,24320000
2433,70422,41965,579.758,0.7728,1.4405941635840527,24330000
2434,39840,41964,580.009,0.9564,1.4403952341824158,24340000
2435,111111,41975,580.099,1.536,1.4404344969199179,24350000
2436,40485,41974,580.346,1.0921,1.4402915024630543,24360000
2437,25000,41963,580.746,1.1915,1.4401894132129667,24370000
2438,51282,41966,580.941,1.7771,1.4403276045939295,24380000
2439,68493,41973,581.087,0.7102,1.4400282492824927,24390000
2440,32573,41968,581.394,1.4203,1.4400201639344263,24400000
2441,90090,41977,581.505,0.9002,1.439799016796395,24410000
2442,69444,41984,581.649,1.6079,1.4398678542178542,24420000
2443,23529,41970,582.074,0.6758,1.439555096193205,24430000
2444,83333,41979,582.194,0.9148,1.4393403846153847,24440000
2445,90909,41988,582.304,1.1719,1.4392310020449899,24450000
2446,51813,41991,582.497,1.7797,1.439370196238757,24460000
2447,87719,42000,582.611,1.9994,1.4395990600735595,24470000
2448,66225,42006,582.762,1.0337,1.439433251633987,24480000
2449,94339,42016,582.868,2.3139,1.4397903225806452,24490000
2450,41841,42016,583.107,1.2164,1.4396991428571428,24500000
2451,48076,42018,583.315,0.8924,1.4394758465932274,24510000
2452,28328,42010,583.668,2.2531,1.4398076672104405,24520000
2453,48076,42012,583.876,1.9788,1.4400273950264981,24530000
2454,83333,42020,583.996,1.1309,1.4399014262428689,24540000
2455,40816,42020,584.241,2.6636,1.4403998778004072,24550000
2456,50000,42023,584.441,2.395,1.4407885586319218,24560000
2457,49261,42025,584.644,1.893,1.440972608872609,24570000
2458,21929,42009,585.1,1.8429,1.4411361269324654,24580000
2459,43668,42010,585.329,1.0148,1.4409627490849939,24590000
2460,39215,42009,585.584,0.7073,1.440664512195122,24600000
2461,49751,42012,585.785,0.8898,1.4404406745225518,24610000
2462,86956,42020,585.9,1.3159,1.4403900893582453,24620000
2463,64102,42026,586.056,0.5651,1.4400347137637028,24630000
2464,34843,42023,586.343,0.8828,1.4398085633116884,24640000
2465,32786,42018,586.648,2.0231,1.4400451926977689,24650000
2466,83333,42026,586.768,0.4361,1.4396380778588809,24660000
2467,62111,42032,586.929,1.9678,1.4398521686258614,24670000
2468,31250,42026,587.249,0.5613,1.439496191247974,24680000
2469,29673,42019,587.586,1.0179,1.4393254353989469,24690000
2470,43478,42019,587.816,0.5622,1.4389703238866396,24700000
2471,25380,42008,588.21,1.3448,1.4389322136786726,24710000
2472,100000,42018,588.31,1.0669,1.438781715210356,24720000
2473,60240,42023,588.476,1.0351,1.438618479579458,24730000
2474,42372,42023,588.712,1.4052,1.4386049717057396,24740000
2475,88495,42032,588.825,4.5499,1.4398620606060606,24750000
2476,31746,42027,589.14,1.4404,1.4398622778675283,24760000
2477,48076,42029,589.348,0.9984,1.4396840532902704,24770000
2478,94339,42038,589.454,0.7831,1.4394190879741726,24780000
2479,66666,42045,589.604,1.0736,1.439271520774506,24790000
2480,112359,42055,589.694,1.7284,1.4393881048387096,24800000
2481,46728,42057,589.908,3.096,1.4400558242644095,24810000
2482,66666,42063,590.058,0.858,1.4398213134568896,24820000
2483,76923,42071,590.188,1.6502,1.4399060410793396,24830000
2484,46296,42072,590.404,1.1298,1.4397811996779388,24840000
2485,45454,42074,590.624,1.2152,1.4396908249496982,24850000
2486,36900,42071,590.895,3.256,1.4404214400643605,24860000
2487,23696,42058,591.317,0.8055,1.4401661439485323,24870000
2488,62500,42064,591.477,0.5441,1.4398059887459806,24880000
2489,120481,42075,591.56,2.0403,1.4400472478907191,24890000
2490,44247,42076,591.786,1.126,1.439921124497992,24900000
2491,64935,42081,591.94,2.2826,1.440259413890004,24910000
2492,46511,42083,592.155,1.1768,1.4401536918138043,24920000
2493,52631,42086,592.345,1.5033,1.4401790212595267,24930000
2494,34364,42083,592.636,0.616,1.4398485565356856,24940000
2495,30030,42076,592.969,0.9453,1.4396503406813628,24950000
2496,116279,42087,593.055,1.1009,1.4395146233974359,24960000
2497,52356,42090,593.246,1.3277,1.439469843812575,24970000
2498,65789,42096,593.398,0.703,1.4391750200160127,24980000
2499,45454,42097,593.618,0.6243,1.4388489395758304,24990000
2500,54644,42101,593.801,1.3331,1.43880664,25000000
2501,30769,42095,594.126,1.6204,1.4388792483006798,25010000
2502,50505,42098,594.324,1.4219,1.4388724620303757,25020000
2503,36363,42095,594.599,1.4772,1.4388877746703956,25030000
2504,51546,42098,594.793,2.0908,1.4391481230031948,25040000
2505,44444,42099,595.018,0.5842,1.4388068263473053,25050000
2506,63694,42105,595.175,1.1892,1.4387072226656026,25060000
2507,72992,42112,595.312,0.979,1.4385238532110092,25070000
2508,63291,42117,595.47,1.1407,1.4384051036682615,25080000
2509,49019,42120,595.674,1.0341,1.438243961737744,25090000
2510,65359,42126,595.827,1.119,1.4381167729083666,25100000
2511,40650,42125,596.073,1.0454,1.4379603743528475,25110000
2512,31746,42120,596.388,1.4897,1.4379809713375795,25120000
2513,29585,42113,596.726,1.9471,1.43818356545961,25130000
2514,84745,42121,596.844,2.2174,1.4384935163086714,25140000
2515,67567,42127,596.992,1.268,1.4384257256461233,25150000
2516,114942,42138,597.079,0.9087,1.4382151828298888,25160000
2517,45871,42139,597.297,1.2101,1.4381245530393325,25170000
2518,36496,42137,597.571,1.1051,1.4379922954725972,25180000
2519,54945,42141,597.753,0.6562,1.4376819372766971,25190000
2520,74626,42148,597.887,0.6128,1.4373546031746032,25200000
2521,28248,42140,598.241,1.4265,1.4373502975009917,25210000
2522,67567,42146,598.389,2.21,1.4376566613798571,25220000
2523,29411,42139,598.729,2.1994,1.4379585810543005,25230000
2524,45454,42140,598.95,2.8286,1.4385095483359747,25240000
2525,77519,42148,599.079,0.7905,1.438252910891089,25250000
2526,25000,42136,599.479,0.8765,1.4380305225653207,25260000
2527,23584,42123,599.904,0.7748,1.4377680648990898,25270000
2528,43478,42123,600.134,1.7021,1.4378726265822785,25280000
2529,56818,42128,600.31,1.0981,1.4377382759984183,25290000
2530,55555,42132,600.49,1.1382,1.4376198814229249,25300000
2531,40816,42131,600.735,2.1205,1.437889687870407,25310000
2532,87719,42140,600.849,0.7467,1.4376167061611373,25320000
2533,64516,42146,601.004,1.076,1.4374739439399922,25330000
2534,66225,42152,601.155,1.0728,1.4373300315706392,25340000
2535,33003,42147,601.458,0.5746,1.4369897041420119,25350000
2536,79365,42155,601.584,1.521,1.437022831230284,25360000
2537,54945,42159,601.766,2.0712,1.4372728025226646,25370000
2538,38610,42157,602.025,1.1815,1.4371720252167062,25380000
2539,52083,42160,602.217,0.7604,1.4369054745962977,25390000
2540,64516,42166,602.372,0.5573,1.4365591732283465,25400000
2541,30674,42160,602.698,0.8511,1.4363287682014956,25410000
2542,25000,42148,603.099,1.5472,1.436372383949646,25420000
2543,96153,42158,603.203,0.5427,1.4360209594966575,25430000
2544,49261,42159,603.418,3.1692,1.4367022405660377,25440000
2545,43668,42160,603.647,1.4385,1.4367029469548134,25450000
2546,46082,42161,603.864,1.7395,1.4368218774548311,25460000
2547,63291,42167,604.022,2.041,1.4370590891244601,25470000
2548,49504,42169,604.224,1.8819,1.4372336734693878,25480000
2549,95238,42179,604.329,0.6704,1.436932836406434,25490000
2550,36231,42176,604.605,0.9889,1.436757137254902,25500000
2551,48309,42178,604.812,1.141,1.4366411995295962,25510000
2552,192307,42191,604.864,0.538,1.436289067398119,25520000
2553,111111,42201,604.954,3.1293,1.4369522130826478,25530000
2554,28011,42193,605.311,1.3606,1.4369223179326547,25540000
2555,32467,42188,605.619,2.0592,1.4371658708414872,25550000
2556,95238,42197,605.724,1.3237,1.4371214788732394,25560000
2557,55865,42201,605.903,1.7016,1.4372249120062572,25570000
2558,63291,42206,606.061,1.6753,1.4373179827990619,25580000
2559,86956,42215,606.176,0.5545,1.4369729972645564,25590000
2560,47169,42217,606.388,3.3377,1.43771546875,25600000
2561,45871,42218,606.606,2.1545,1.4379953533775869,25610000
2562,101010,42228,606.705,0.8338,1.4377595238095238,25620000
2563,36496,42225,606.979,1.3201,1.4377136168552478,25630000
2564,119047,42236,607.063,2.946,1.438301872074883,25640000
2565,28818,42228,607.41,1.468,1.4383134502923978,25650000
2566,105263,42238,607.505,1.2266,1.4382309431021045,25660000
2567,24937,42226,607.906,0.9537,1.4380421893260615,25670000
2568,32679,42222,608.213,1.6116,1.4381097741433022,25680000
2569,63694,42227,608.37,0.8229,1.4378702997275203,25690000
2570,75757,42234,608.502,1.359,1.4378396108949416,25700000
2571,30959,42228,608.825,2.4353,1.4382275768183586,25710000
2572,62500,42234,608.985,1.3464,1.4381918740279938,25720000
2573,35714,42231,609.265,1.0006,1.438021803342402,25730000
2574,61349,42236,609.428,1.9084,1.4382045454545453,25740000
2575,31055,42230,609.75,0.5737,1.4378688155339805,25750000
2576,43290,42230,609.981,1.8716,1.4380371894409938,25760000
2577,47169,42232,610.194,1.4873,1.438056305781917,25770000
2578,84745,42240,610.312,2.822,1.438593134212568,25780000
2579,42194,42240,610.549,1.6052,1.4386577355564172,25790000
2580,64935,42246,610.703,0.5789,1.438324496124031,25800000
2581,42016,42246,610.941,0.6113,1.4380040681906239,25810000
2582,53475,42249,611.129,1.3802,1.4379816808675445,25820000
2583,46296,42251,611.345,1.7353,1.4380967866821526,25830000
2584,42372,42251,611.581,1.184,1.4379984520123839,25840000
2585,41841,42250,611.82,0.7399,1.4377283945841393,25850000
2586,34013,42247,612.114,0.8764,1.4375113302397524,25860000
2587,89285,42255,612.226,1.2704,1.4374467336683416,25870000
2588,39525,42254,612.479,0.6243,1.4371325347758888,25880000
2589,44247,42255,612.705,1.0797,1.4369944766319043,25890000
2590,51020,42258,612.901,1.4455,1.4369977606177606,25900000
2591,81300,42265,613.024,1.1884,1.4369018139714396,25910000
2592,73529,42272,613.16,0.3997,1.4365016589506172,25920000
2593,43859,42273,613.388,0.7363,1.4362316236020054,25930000
2594,104166,42283,613.484,1.2958,1.4361774865073247,25940000
2595,40160,42282,613.733,3.715,1.4370556454720615,25950000
2596,49751,42284,613.934,1.0552,1.4369085516178737,25960000
2597,62500,42289,614.095,1.4251,1.4369040046207162,25970000
2598,50000,42292,614.295,1.1053,1.4367763664357198,25980000
2599,45871,42293,614.513,1.2402,1.436700731050404,25990000
2600,53191,42296,614.701,1.3083,1.4366513461538462,26000000
2601,75187,42304,614.834,1.7744,1.436781199538639,26010000
2602,48543,42306,615.04,0.3396,1.4363595311299,26020000
2603,61349,42311,615.203,0.5582,1.4360221667306954,26030000
2604,66666,42317,615.353,0.5747,1.4356913978494623,26040000
2605,66666,42323,615.503,3.0264,1.4363020345489443,26050000
2606,30487,42316,615.831,1.963,1.4365041442824251,26060000
2607,41493,42316,616.072,0.7581,1.4362439202148063,26070000
2608,52356,42319,616.263,1.5294,1.4362796395705522,26080000
2609,24813,42308,616.666,0.9462,1.4360917976236105,26090000
2610,86956,42316,616.781,1.5503,1.4361355555555555,26100000
2611,54054,42319,616.966,3.7077,1.4370055534278054,26110000
2612,114942,42330,617.053,2.2321,1.437309954058193,26120000
2613,40485,42329,617.3,0.9438,1.4371210868733257,26130000
2614,51020,42332,617.496,1.1794,1.4370224942616678,26140000
2615,81300,42340,617.619,1.0188,1.4368625621414914,26150000
2616,28169,42331,617.974,1.3473,1.4368283256880734,26160000
2617,107526,42341,618.067,1.0176,1.4366681314482233,26170000
2618,27322,42332,618.433,1.0766,1.4365305958747134,26180000
2619,111111,42342,618.523,0.6258,1.4362210385643375,26190000
2620,50251,42345,618.722,4.7325,1.4374791603053436,26200000
2621,53475,42348,618.909,0.8144,1.437241434566959,26210000
2622,85470,42356,619.026,0.598,1.4369213577421815,26220000
2623,49504,42359,619.228,0.5677,1.4365899733130003,26230000
2624,67114,42365,619.377,0.9164,1.4363917301829268,26240000
2625,36764,42362,619.649,0.8759,1.4361782095238096,26250000
2626,50505,42365,619.847,0.5708,1.4358486671744097,26260000
2627,29940,42358,620.181,0.794,1.4356043395508185,26270000
2628,29498,42351,620.52,0.594,1.435284094368341,26280000
2629,47619,42353,620.73,1.2903,1.4352289463674401,26290000
2630,40983,42352,620.974,0.6453,1.4349285931558935,26300000
2631,36764,42350,621.246,0.6039,1.4346127328012164,26310000
2632,48076,42352,621.454,0.9836,1.4344413753799392,26320000
2633,80645,42359,621.578,1.2782,1.4343820357007215,26330000
2634,36630,42357,621.851,1.0845,1.4342492027334852,26340000
2635,123456,42367,621.932,1.268,1.434186110056926,26350000
2636,38022,42366,622.195,1.1964,1.4340959028831564,26360000
2637,29411,42359,622.535,1.1496,1.4339880166856276,26370000
2638,56179,42363,622.713,1.0661,1.4338485595147838,26380000
2639,66666,42368,622.863,1.7475,1.4339674118984465,26390000
2640,25641,42358,623.253,1.5594,1.4340149242424243,26400000
2641,57803,42362,623.426,0.7852,1.4337692540704279,26410000
2642,78125,42370,623.554,2.1385,1.4340359954579864,26420000
2643,42735,42370,623.788,1.5687,1.4340869466515322,26430000
2644,65789,42375,623.941,1.5822,1.434142965204236,26440000
2645,36496,42373,624.215,1.0046,1.4339805671077506,26450000
2646,67114,42379,624.364,0.8964,1.4337773998488283,26460000
2647,25188,42368,624.761,0.714,1.4335054778995089,26470000
2648,61349,42373,624.924,1.5437,1.433547092145015,26480000
2649,32467,42368,625.232,1.0961,1.433419705549264,26490000
2650,45248,42369,625.453,1.823,1.4335667169811321,26500000
2651,48076,42371,625.661,1.3103,1.433520218785364,26510000
2652,40160,42370,625.91,0.7113,1.4332478883861237,26520000
2653,37037,42368,626.18,0.9501,1.4330657745947983,26530000
2654,59880,42372,626.347,1.0831,1.4329339110776187,26540000
2655,19455,42353,626.861,1.0358,1.432784331450094,26550000
2656,36496,42351,627.135,1.1598,1.4326815512048192,26560000
2657,156250,42362,627.199,4.3864,1.433793225442228,26570000
2658,72992,42369,627.336,2.3256,1.4341287434161023,26580000
2659,47393,42371,627.547,3.02,1.4347251598345243,26590000
2660,31250,42365,627.868,0.9442,1.4345407518796993,26600000
2661,75757,42372,628.0,0.8133,1.4343072904922962,26610000
2662,29498,42365,628.339,1.2868,1.4342518782870022,26620000
2663,31250,42360,628.659,1.5394,1.434291363124296,26630000
2664,56818,42364,628.835,1.4048,1.434280292792793,26640000
2665,38759,42362,629.093,0.8354,1.4340555722326453,26650000
2666,28735,42355,629.441,2.7286,1.4345411477869467,26660000
2667,54945,42358,629.623,1.1237,1.4344245969253844,26670000
2668,26455,42349,630.001,1.1027,1.4343002623688157,26680000
2669,76335,42356,630.132,2.0829,1.4345432746346947,26690000
2670,45871,42357,630.35,0.4642,1.434179850187266,26700000
2671,104166,42366,630.446,1.8407,1.4343320479221267,26710000
2672,64935,42372,630.6,2.3126,1.4346607410179641,26720000
2673,50505,42374,630.798,1.0086,1.4345013468013468,26730000
2674,63694,42380,630.955,0.7278,1.4342370605833956,26740000
2675,33333,42375,631.255,2.8225,1.4347560373831776,26750000
2676,200000,42388,631.305,0.8859,1.4345509342301943,26760000
2677,44843,42389,631.528,0.7205,1.4342841987299215,26770000
2678,28328,42381,631.881,0.617,1.4339790141896938,26780000
2679,25839,42371,632.268,0.8394,1.433757073534901,26790000
2680,64516,42376,632.423,0.8809,1.4335507835820895,26800000
2681,36764,42374,632.695,1.254,1.4334838120104438,26810000
2682,85470,42382,632.812,0.8701,1.4332737509321403,26820000
2683,29069,42375,633.156,1.3303,1.4332353708535222,26830000
2684,46511,42376,633.372,1.3723,1.4332126676602086,26840000
2685,32362,42371,633.681,0.5982,1.4329016759776536,26850000
2686,91743,42379,633.791,1.4373,1.4329033134772897,26860000
2687,19379,42361,634.307,1.0066,1.4327446594715296,26870000
2688,48780,42363,634.514,1.4123,1.4327370535714286,26880000
2689,28985,42355,634.859,1.5684,1.4327875046485683,26890000
2690,83333,42363,634.979,1.5187,1.4328194423791822,26900000
2691,23980,42351,635.396,1.1297,1.432706800445931,26910000
2692,49751,42353,635.597,1.3586,1.4326792719167905,26920000
2693,60975,42358,635.761,1.6065,1.4327438173041218,26930000
2694,31746,42353,636.076,1.8759,1.4329083147735708,26940000
2695,31948,42348,636.389,1.8546,1.4330647866419295,26950000
2696,112359,42358,636.478,1.3988,1.4330520771513353,26960000
2697,86956,42366,636.593,1.7757,1.4331791249536523,26970000
2698,45454,42367,636.813,0.6351,1.4328833209785026,26980000
2699,48309,42369,637.02,1.1487,1.4327780288995924,26990000
2700,31948,42364,637.333,0.6652,1.4324937407407408,27000000
2701,46296,42365,637.549,1.2391,1.4324221399481674,27010000
2702,243902,42378,637.59,0.6111,1.4321181717246485,27020000
2703,31545,42372,637.907,1.8324,1.4322662597114317,27030000
2704,78125,42380,638.035,0.7316,1.4320071375739645,27040000
2705,29673,42373,638.372,0.8042,1.4317750462107208,27050000
2706,30674,42367,638.698,1.4896,1.4317964153732445,27060000
2707,51813,42370,638.891,0.8652,1.4315871074990765,27070000
2708,34129,42366,639.184,2.0452,1.4318137001477105,27080000
2709,37735,42364,639.449,0.44,1.4314475821336285,27090000
2710,26666,42355,639.824,1.6341,1.4315223616236163,27100000
2711,90909,42363,639.934,0.6459,1.4312325710070084,27110000
2712,22988,42350,640.369,1.0378,1.4310875,27120000
2713,19417,42332,640.884,1.6726,1.4311765204570586,27130000
2714,41152,42331,641.127,2.0115,1.4313903463522477,27140000
2715,34722,42328,641.415,0.525,1.4310565009208103,27150000
2716,43668,42328,641.644,0.8296,1.4308350515463917,27160000
2717,30959,42323,641.967,0.6492,1.4305473684210526,27170000
2718,38910,42321,642.225,1.1914,1.4304593818984548,27180000
2719,52631,42324,642.415,1.0002,1.430301140125046,27190000
2720,32154,42319,642.726,1.1094,1.4301831617647058,27200000
2721,66225,42325,642.877,1.4301,1.430183131201764,27210000
2722,113636,42335,642.965,1.5332,1.4302209772226304,27220000
2723,39370,42333,643.219,0.7413,1.4299679764965112,27230000
2724,49504,42336,643.421,3.6636,1.430787958883994,27240000
2725,46948,42337,643.634,1.322,1.4307480366972478,27250000
2726,28089,42329,643.99,0.7925,1.4305139031548055,27260000
2727,51020,42332,644.186,1.5732,1.4305662266226622,27270000
2728,64102,42337,644.342,1.9776,1.4307667521994134,27280000
2729,30581,42331,644.669,0.935,1.430585086112129,27290000
2730,48076,42333,644.877,2.0521,1.4308127472527472,27300000
2731,29761,42327,645.213,2.0391,1.4310354815086048,27310000
2732,31347,42321,645.532,0.8948,1.4308392020497804,27320000
2733,46296,42323,645.748,4.4341,1.431938090010977,27330000
2734,91743,42331,645.857,1.5243,1.4319718727139723,27340000
2735,52631,42334,646.047,2.3556,1.43230957952468,27350000
2736,69930,42340,646.19,1.4033,1.432298976608187,27360000
2737,55248,42344,646.371,1.36,1.4322725611983924,27370000
2738,68965,42350,646.516,1.0346,1.432127319211103,27380000
2739,46728,42351,646.73,0.6425,1.4318390288426432,27390000
2740,44052,42352,646.957,1.2192,1.4317614233576643,27400000
2741,45045,42353,647.179,1.4215,1.4317576796789493,27410000
2742,46082,42354,647.396,1.3831,1.4317399343544859,27420000
2743,270270,42367,647.433,1.514,1.4317699234414873,27430000
2744,42016,42367,647.671,0.7725,1.431529664723032,27440000
2745,29411,42360,648.011,1.207,1.431447868852459,27450000
2746,31347,42354,648.33,1.7158,1.431551420247633,27460000
2747,43103,42355,648.562,1.3628,1.4315263924281034,27470000
2748,52910,42358,648.751,1.2905,1.4314750727802037,27480000
2749,185185,42370,648.805,0.6797,1.4312016005820298,27490000
2750,27855,42362,649.165,0.7381,1.4309495636363636,27500000
2751,35335,42359,649.448,1.0381,1.4308067611777535,27510000
2752,34013,42355,649.742,1.0967,1.430685356104651,27520000
2753,90909,42363,649.852,2.1875,1.4309602615328731,27530000
2754,39370,42362,650.106,0.6707,1.4306842047930284,27540000
2755,24509,42351,650.514,1.031,1.4305391288566243,27550000
2756,48309,42353,650.721,0.9319,1.4303582002902757,27560000
2757,67114,42358,650.87,2.177,1.4306290170475153,27570000
2758,49261,42360,651.073,1.1702,1.4305345902828137,27580000
2759,29239,42353,651.415,1.4503,1.4305417542587895,27590000
2760,50505,42356,651.613,3.0116,1.4311146014492753,27600000
2761,83333,42363,651.734,1.007,1.43096099239406,27610000
2762,34965,42360,652.02,1.4699,1.4309750905141203,27620000
2763,50761,42363,652.217,1.2433,1.4309071661237784,27630000
2764,47393,42364,652.428,0.4694,1.4305592981186686,27640000
